solve_details,config,objective,solve_status,gap,nodes,time_mean,time_std,time_var,config_str,folder
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 9.2643632889, 'dettime': 9.2643632889, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",17,integer optimal solution,0,0,0.0156666667,0.00047140450000000004,2.2220000000000002e-07,"{""lpmethod"": 2, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 175.3331518173, 'dettime': 175.3331518173, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 993, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 10, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.17200000000000001}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",29,integer optimal solution,0,10,0.1755666667,0.0077446039,5.99789e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 39.2876625061, 'dettime': 39.2876625061, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 391, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",42,integer optimal solution,0,0,0.047400000000000005,0.002916619,8.506700000000001e-06,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",9,integer optimal solution,0,0,0.0026333333,0.0058905763,3.46989e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 279.6146039963, 'dettime': 279.6146039963, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1361, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 17, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.266}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",57,integer optimal solution,0,17,0.2642666667,0.0110421415,0.00012192890000000001,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 503.648604393, 'dettime': 503.648604393, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 2886, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 44, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.46900000000000003}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",84,integer optimal solution,0,44,0.4708666667,0.013819631800000001,0.0001909822,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 8.8545951843, 'dettime': 8.8545951843, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",17,integer optimal solution,0,0,0.0135666667,0.0053396837,2.85122e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 175.8054437637, 'dettime': 175.8054437637, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 993, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 10, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.187}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",29,integer optimal solution,0,10,0.18336666670000001,0.0069449422,4.82322e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 39.2992353439, 'dettime': 39.2992353439, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 391, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",42,integer optimal solution,0,0,0.046933333300000005,0.0002494438,6.22e-08,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",9,integer optimal solution,0,0,0.0015333333,0.0046024148,2.1182200000000002e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 279.6831617355, 'dettime': 279.6831617355, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1361, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 17, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.265}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",57,integer optimal solution,0,17,0.2619,0.0065795137,4.329e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",200
